"Year","GEO","DGUID","Gender (3a)","Economic family characteristics of persons (13)","Statistics (6C)","Age (8)","Individual MBM poverty status (7)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.1.7.1","715","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty status - applicable","","0","units","0","","2360.1.1.1.7.3","715","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","55 to 64 years","In poverty","","0","units","0","","2360.1.1.1.7.4","75","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Not in poverty","","0","units","0","","2360.1.1.1.7.5","645","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty rate (%)","","0","units","0","","2360.1.1.1.7.6","10.5","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.1.7.7","40.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.1.8.1","900","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty status - applicable","","0","units","0","","2360.1.1.1.8.3","900","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","65 years and over","In poverty","","0","units","0","","2360.1.1.1.8.4","20","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","65 years and over","Not in poverty","","0","units","0","","2360.1.1.1.8.5","875","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty rate (%)","","0","units","0","","2360.1.1.1.8.6","2.2","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2020","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.1.8.7","28.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.1.1","2455","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty status - applicable","","0","units","0","","2360.1.1.4.1.3","2455","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","Total - Age","In poverty","","0","units","0","","2360.1.1.4.1.4","310","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","Total - Age","Not in poverty","","0","units","0","","2360.1.1.4.1.5","2145","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty rate (%)","","0","units","0","","2360.1.1.4.1.6","12.6","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.1.7","28.6","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.2.1","375","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty status - applicable","","0","units","0","","2360.1.1.4.2.3","375","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 17 years","In poverty","","0","units","0","","2360.1.1.4.2.4","60","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Not in poverty","","0","units","0","","2360.1.1.4.2.5","310","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty rate (%)","","0","units","0","","2360.1.1.4.2.6","16.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.2.7","29.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.3.1","85","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Poverty status - applicable","","0","units","0","","2360.1.1.4.3.3","85","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 5 years","In poverty","","0","units","0","","2360.1.1.4.3.4","30","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Not in poverty","","0","units","0","","2360.1.1.4.3.5","60","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Poverty rate (%)","","0","units","0","","2360.1.1.4.3.6","35.3","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.3.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.4.1","285","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty status - applicable","","0","units","0","","2360.1.1.4.4.3","285","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","6 to 17 years","In poverty","","0","units","0","","2360.1.1.4.4.4","35","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Not in poverty","","0","units","0","","2360.1.1.4.4.5","255","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty rate (%)","","0","units","0","","2360.1.1.4.4.6","12.3","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.4.7","48.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.5.1","175","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty status - applicable","","0","units","0","","2360.1.1.4.5.3","175","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","18 to 24 years","In poverty","","0","units","0","","2360.1.1.4.5.4","45","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Not in poverty","","0","units","0","","2360.1.1.4.5.5","135","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty rate (%)","","0","units","0","","2360.1.1.4.5.6","25.7","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.5.7","26.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.6.1","610","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty status - applicable","","0","units","0","","2360.1.1.4.6.3","610","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","25 to 54 years","In poverty","","0","units","0","","2360.1.1.4.6.4","85","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Not in poverty","","0","units","0","","2360.1.1.4.6.5","520","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty rate (%)","","0","units","0","","2360.1.1.4.6.6","13.9","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.6.7","31.2","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.7.1","575","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Poverty status - applicable","","0","units","0","","2360.1.1.4.7.3","575","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","55 to 64 years","In poverty","","0","units","0","","2360.1.1.4.7.4","50","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Not in poverty","","0","units","0","","2360.1.1.4.7.5","525","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Poverty rate (%)","","0","units","0","","2360.1.1.4.7.6","8.7","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.7.7","50.0","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2360.1.1.4.8.1","715","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Poverty status - applicable","","0","units","0","","2360.1.1.4.8.3","715","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","In poverty","","0","units","0","","2360.1.1.4.8.4","70","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Not in poverty","","0","units","0","","2360.1.1.4.8.5","650","","","","0"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Poverty rate (%)","","0","units","0","","2360.1.1.4.8.6","9.8","","","","1"
"2021","North Kawartha","2021A00053515037","Total - Gender","Total - Persons by selected economic family characteristics","2015","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2360.1.1.4.8.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.1.1","1490","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty status - applicable","","0","units","0","","2360.2.1.1.1.3","1490","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","In poverty","","0","units","0","","2360.2.1.1.1.4","105","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Not in poverty","","0","units","0","","2360.2.1.1.1.5","1390","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty rate (%)","","0","units","0","","2360.2.1.1.1.6","7.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.1.7","36.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.2.1","165","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty status - applicable","","0","units","0","","2360.2.1.1.2.3","165","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Not in poverty","","0","units","0","","2360.2.1.1.2.5","150","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty rate (%)","","0","units","0","","2360.2.1.1.2.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.2.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.3.1","40","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty status - applicable","","0","units","0","","2360.2.1.1.3.3","40","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Not in poverty","","0","units","0","","2360.2.1.1.3.5","40","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty rate (%)","","0","units","0","","2360.2.1.1.3.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.3.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.4.1","120","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty status - applicable","","0","units","0","","2360.2.1.1.4.3","120","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Not in poverty","","0","units","0","","2360.2.1.1.4.5","110","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty rate (%)","","0","units","0","","2360.2.1.1.4.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.4.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.5.1","95","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty status - applicable","","0","units","0","","2360.2.1.1.5.3","95","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Not in poverty","","0","units","0","","2360.2.1.1.5.5","90","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty rate (%)","","0","units","0","","2360.2.1.1.5.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.5.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.6.1","355","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Poverty status - applicable","","0","units","0","","2360.2.1.1.6.3","355","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","In poverty","","0","units","0","","2360.2.1.1.6.4","30","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Not in poverty","","0","units","0","","2360.2.1.1.6.5","330","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Poverty rate (%)","","0","units","0","","2360.2.1.1.6.6","8.5","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.6.7","38.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.7.1","380","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty status - applicable","","0","units","0","","2360.2.1.1.7.3","380","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","In poverty","","0","units","0","","2360.2.1.1.7.4","55","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Not in poverty","","0","units","0","","2360.2.1.1.7.5","325","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty rate (%)","","0","units","0","","2360.2.1.1.7.6","14.5","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.7.7","42.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.1.8.1","495","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty status - applicable","","0","units","0","","2360.2.1.1.8.3","495","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Not in poverty","","0","units","0","","2360.2.1.1.8.5","490","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty rate (%)","","0","units","0","","2360.2.1.1.8.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2020","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.1.8.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.1.1","1260","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty status - applicable","","0","units","0","","2360.2.1.4.1.3","1260","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","In poverty","","0","units","0","","2360.2.1.4.1.4","140","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Not in poverty","","0","units","0","","2360.2.1.4.1.5","1120","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty rate (%)","","0","units","0","","2360.2.1.4.1.6","11.1","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.1.7","32.5","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.2.1","190","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty status - applicable","","0","units","0","","2360.2.1.4.2.3","190","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","In poverty","","0","units","0","","2360.2.1.4.2.4","25","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Not in poverty","","0","units","0","","2360.2.1.4.2.5","165","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty rate (%)","","0","units","0","","2360.2.1.4.2.6","13.2","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.2.7","44.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.3.1","35","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Poverty status - applicable","","0","units","0","","2360.2.1.4.3.3","35","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Not in poverty","","0","units","0","","2360.2.1.4.3.5","25","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Poverty rate (%)","","0","units","0","","2360.2.1.4.3.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","0 to 5 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.3.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.4.1","155","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty status - applicable","","0","units","0","","2360.2.1.4.4.3","155","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Not in poverty","","0","units","0","","2360.2.1.4.4.5","135","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Poverty rate (%)","","0","units","0","","2360.2.1.4.4.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.4.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.5.1","75","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty status - applicable","","0","units","0","","2360.2.1.4.5.3","75","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Not in poverty","","0","units","0","","2360.2.1.4.5.5","65","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Poverty rate (%)","","0","units","0","","2360.2.1.4.5.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.5.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.6.1","315","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty status - applicable","","0","units","0","","2360.2.1.4.6.3","315","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","In poverty","","0","units","0","","2360.2.1.4.6.4","40","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Not in poverty","","0","units","0","","2360.2.1.4.6.5","270","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Poverty rate (%)","","0","units","0","","2360.2.1.4.6.6","12.7","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","25 to 54 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.6.7","34.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.7.1","280","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Poverty status - applicable","","0","units","0","","2360.2.1.4.7.3","280","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","In poverty","","0","units","0","","2360.2.1.4.7.4","30","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Not in poverty","","0","units","0","","2360.2.1.4.7.5","245","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Poverty rate (%)","","0","units","0","","2360.2.1.4.7.6","10.7","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.7.7","52.0","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2360.2.1.4.8.1","400","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Poverty status - applicable","","0","units","0","","2360.2.1.4.8.3","400","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","In poverty","","0","units","0","","2360.2.1.4.8.4","30","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Not in poverty","","0","units","0","","2360.2.1.4.8.5","375","","","","0"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Poverty rate (%)","","0","units","0","","2360.2.1.4.8.6","7.5","","","","1"
"2021","North Kawartha","2021A00053515037","Men+","Total - Persons by selected economic family characteristics","2015","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2360.2.1.4.8.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.1.1","1365","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty status - applicable","","0","units","0","","2360.3.1.1.1.3","1365","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","In poverty","","0","units","0","","2360.3.1.1.1.4","65","","","","0"
